from	to
C0033459	N0000000099
C1948374	N0000000159
C1948374	N0000175450
C0050940	N0000000147
C0062922	N0000000125
C0062922	N0000000104
C0006644	N0000000133
C0673966	N0000000235
C1121991	N0000182143
C0025386	N0000009915
C0054259	N0000009957
C0054259	N0000020025
C0053122	N0000000163
C1608841	N0000192798
C1608841	N0000192796
C4519167	N0000185503
C4519167	N0000187062
C4519167	N0000190114
C4519167	N0000020001
C0005098	N0000000125
C0005098	N0000000207
C0005098	N0000175370
C0005098	N0000000203
C3661283	N0000009949
C2003424	N0000009915
C0068377	N0000000154
C0065844	N0000000163
C0082646	N0000175862
C0106556	N0000000226
C0016351	N0000175450
C0016351	N0000000134
C0016351	N0000000159
C0031935	N0000000230
C0028902	N0000020087
C0028902	N0000020086
C0009014	N0000009918
C0025912	N0000000130
C0025912	N0000009920
C0025912	N0000000190
C4079830	N0000185503
C0289884	N0000000135
C0036079	N0000009915
C0077071	N0000182138
C0077071	N0000193937
C0077071	N0000190114
C0077071	N0000185504
C0077071	N0000187062
C0077071	N0000182137
C0077071	N0000182140
C0077071	N0000182139
C0077071	N0000182141
C0301366	N0000000177
C1707080	N0000175624
C1707080	N0000175076
C0015827	N0000000198
C0015827	N0000000109
C0142825	N0000000226
C0142825	N0000000220
C1506770	N0000175076
C1506770	N0000020008
C0123091	N0000000130
C0123091	N0000000190
C0123091	N0000000230
C0123091	N0000000099
C0033209	N0000000132
C0029995	N0000000146
C5139749	N0000190113
C5139749	N0000185503
C5139749	N0000187062
C5139749	N0000020028
C5139749	N0000020001
C5139749	N0000020034
C0036442	N0000000125
C0036442	N0000000190
C0036442	N0000175370
C0036442	N0000000130
C0040987	N0000000233
C0040987	N0000175074
C0040987	N0000000098
C0040987	N0000009915
C1999375	N0000185503
C1999375	N0000182141
C1999375	N0000182143
C0074393	N0000182137
C0074393	N0000000109
C0022957	N0000175833
C0022957	N0000010288
C0536495	N0000020087
C0536495	N0000020086
C0254215	N0000000107
C0123931	N0000000176
C0286079	N0000020060
C0247194	N0000009915
C0037134	N0000009915
C0206460	N0000175635
C0206460	N0000000107
C0206460	N0000000231
C0206460	N0000000169
C3852217	N0000192798
C3852217	N0000009949
C3852512	N0000191258
C0051809	N0000175086
C0051809	N0000000128
C0006674	N0000000228
C0006674	N0000000163
C0121902	N0000175654
C0022245	N0000009921
C0022245	N0000009922
C0022245	N0000000245
C0065512	N0000000226
C0065512	N0000000220
C0149381	N0000000226
C0149381	N0000000220
C0149381	N0000000163
C0035608	N0000000233
C0065517	N0000000163
C0065517	N0000000220
C0065517	N0000000226
C0007537	N0000000133
C0009279	N0000175355
C0009279	N0000175365
C0541315	N0000175624
C0541315	N0000175076
C0541315	N0000182141
C0541315	N0000182137
C0717758	N0000175447
C0717758	N0000175451
C0717758	N0000175446
C0717758	N0000000247
C0049506	N0000009919
C0049506	N0000000125
C0049506	N0000009920
C0049506	N0000000090
C0049506	N0000000190
C1739768	N0000175635
C2713595	N0000190113
C2713595	N0000182140
C2713595	N0000193860
C2713595	N0000190118
C2713595	N0000187062
C0527189	N0000000190
C0286651	N0000000121
C0017066	N0000020060
C0017066	N0000000233
C0666743	N0000175451
C0666743	N0000175446
C0666743	N0000000247
C0022252	N0000185499
C0022252	N0000000120
C1530072	N0000000109
C0546882	N0000000237
C0526399	N0000000069
C0028005	N0000020065
C0028005	N0000187062
C0028005	N0000182137
C0028005	N0000000069
C0028005	N0000182140
C0028005	N0000182141
C3491971	N0000000225
C0038418	N0000000241
C1101838	N0000000121
C1721339	N0000009915
C1721339	N0000194030
C0064113	N0000009957
C0064113	N0000185503
C0064113	N0000190113
C0064113	N0000182141
C0064113	N0000020025
C0907402	N0000000225
C0143993	N0000175684
C0961209	N0000000160
C1176306	N0000185506
C1176306	N0000010262
C1176306	N0000182141
C1176306	N0000185507
C0025616	N0000000146
C3467842	N0000182141
C3467842	N0000182138
C3467842	N0000190857
C3467842	N0000191265
C3467842	N0000020001
C3467842	N0000190113
C3467842	N0000175082
C3467842	N0000185503
C0008929	N0000000190
C1434792	N0000193805
C1434792	N0000193807
C1831808	N0000175635
C1831808	N0000000107
C0025153	N0000009915
C2713632	N0000175789
C2713632	N0000020001
C0000992	N0000000211
C0000992	N0000000225
C1721377	N0000187064
C1721377	N0000185503
C1721377	N0000191272
C1721377	N0000187062
C1721377	N0000175076
C1721377	N0000020009
C1721377	N0000187063
C1721377	N0000182137
C0033497	N0000009923
C0033497	N0000000161
C0033497	N0000009924
C3490795	N0000000178
C4519740	N0000191002
C2825616	N0000181818
C0937932	N0000000231
C0916062	N0000175635
C0916062	N0000000107
C0916062	N0000000169
C0078839	N0000000196
C0078839	N0000000116
C0078839	N0000000118
C0042679	N0000010256
C0021186	N0000181005
C0021186	N0000000211
C0386393	N0000180999
C0386393	N0000000070
C0057621	N0000009915
C3179549	N0000020058
C4044947	N0000190857
C2713008	N0000175076
C2713008	N0000175082
C2713008	N0000185503
C0025598	N0000000225
C0017718	N0000009915
C0165603	N0000000233
C0071810	N0000009915
C0065656	N0000182138
C0065656	N0000020066
C0065656	N0000020065
C0065656	N0000185504
C0065656	N0000182137
C0065656	N0000182140
C0065656	N0000182139
C0065656	N0000182141
C0937609	N0000000149
C0378466	N0000000083
C0378466	N0000185504
C0042670	N0000010256
C4079904	N0000000231
C0005632	N0000009915
C0087163	N0000000142
C0022034	N0000010258
C0012522	N0000000190
C0008275	N0000000100
C0026156	N0000009915
C0004743	N0000000105
C0004743	N0000175370
C0754659	N0000000126
C4080009	N0000000147
C0011689	N0000000238
C0886584	N0000000133
C0886584	N0000175361
C0164386	N0000000190
C0164386	N0000000125
C0251504	N0000000196
C0251504	N0000000116
C0251504	N0000000138
C0206461	N0000000107
C0206461	N0000000231
C0206461	N0000000169
C0206461	N0000175635
C2605855	N0000182141
C2605855	N0000190107
C2605855	N0000190108
C2605855	N0000185503
C2605855	N0000182638
C0016225	N0000000125
C0016225	N0000000128
C0033447	N0000175370
C0033447	N0000000125
C0011777	N0000000159
C0011777	N0000000134
C0011777	N0000175450
C0000618	N0000175074
C0000618	N0000000233
C0078844	N0000185503
C0078844	N0000000235
C0078844	N0000009915
C0061323	N0000000225
C1122962	N0000175076
C1122962	N0000020010
C0006949	N0000191266
C0006949	N0000185507
C0006949	N0000187064
C0006949	N0000009915
C0006949	N0000000180
C0006949	N0000185607
C0006949	N0000185506
C0065767	N0000000163
C0063076	N0000000134
C0063076	N0000175450
C0063076	N0000000159
C0032483	N0000010288
C0013360	N0000175789
C0013360	N0000000128
C1257385	N0000190107
C1257385	N0000182140
C1257385	N0000190108
C1257385	N0000190114
C1257385	N0000190113
C1257385	N0000185503
C1257385	N0000187062
C1257385	N0000193939
C0076891	N0000000181
C0070166	N0000182143
C0070166	N0000187062
C0025684	N0000000233
C0025684	N0000010217
C0000473	N0000000065
C0006403	N0000009924
C0006403	N0000009923
C0011701	N0000000165
C0030883	N0000000105
C3252090	N0000190108
C3252090	N0000185503
C3252090	N0000190113
C3252090	N0000190107
C0036579	N0000000184
C0036579	N0000175761
C0002372	N0000000226
C0002372	N0000000220
C0253563	N0000009962
C0058831	N0000000180
C2827667	N0000020000
C2827667	N0000020001
C1872109	N0000175446
C1872109	N0000000247
C1872109	N0000175451
C0055011	N0000000133
C1176315	N0000000246
C0040374	N0000000225
C0072916	N0000000256
C0759933	N0000000256
C0759933	N0000175764
C0759933	N0000175763
C3273719	N0000182137
C3273719	N0000185503
C3273719	N0000010262
C3273719	N0000190113
C0011015	N0000000176
C0011015	N0000020088
C0011015	N0000020060
C4519739	N0000193968
C3885614	N0000000117
C3885614	N0000000198
C0028923	N0000000150
C0041098	N0000000190
C0010648	N0000175549
C0010648	N0000009915
C0033567	N0000000106
C0287041	N0000000070
C0287041	N0000180999
C0537894	N0000020027
C4508938	N0000000174
C0017628	N0000000225
C0017628	N0000000211
C0000970	N0000000108
C0025147	N0000000185
C0282386	N0000020087
C0282386	N0000020086
C0026256	N0000009915
C0026256	N0000185506
C3713906	N0000020081
C0024547	N0000000177
C0012373	N0000182141
C0012373	N0000000069
C0012373	N0000020065
C0137984	N0000000220
C0137984	N0000000226
C0650160	N0000000205
C0002412	N0000000177
C2001271	N0000000174
C2001271	N0000175684
C0017887	N0000185499
C0017887	N0000000120
C0002680	N0000010215
C3273401	N0000000178
C0132326	N0000187064
C0132326	N0000190118
C0132326	N0000009948
C1508750	N0000175686
C1508750	N0000000154
C0009262	N0000010256
C0009262	N0000009915
C0023870	N0000000234
C0023870	N0000000167
C0004259	N0000000125
C0004259	N0000175370
C0663182	N0000010279
C0663182	N0000175621
C2987716	N0000184148
C0068333	N0000181008
C0055856	N0000182141
C0055856	N0000000150
C0055856	N0000185503
C0055856	N0000190114
C0058445	N0000000150
C0008286	N0000000099
C0008286	N0000000230
C0008286	N0000009915
C4550163	N0000194011
C4550163	N0000009949
C2742502	N0000020032
C0038687	N0000009946
C1135132	N0000010256
C0257190	N0000191546
C0052940	N0000000160
C0052940	N0000000134
C0057258	N0000175450
C0057258	N0000000159
C0008838	N0000000233
C0907410	N0000000150
C0064582	N0000009915
C0064582	N0000175833
C4291320	N0000184011
C4291320	N0000175355
C0085237	N0000000180
C0025605	N0000175684
C0025605	N0000020015
C0025605	N0000000174
C4279595	N0000193941
C2000145	N0000020068
C2000145	N0000000106
C0078774	N0000000163
C0078774	N0000000226
C0078774	N0000000220
C0026388	N0000000230
C0026388	N0000000099
C0015021	N0000000150
C0013089	N0000000176
C0013089	N0000020088
C3491974	N0000185503
C3491974	N0000182638
C3491974	N0000190107
C3491974	N0000190108
C0754280	N0000185503
C2936870	N0000000198
C2936870	N0000000117
C0028027	N0000000231
C0028027	N0000000163
C0014710	N0000000203
C0014710	N0000000130
C0014710	N0000000209
C0014710	N0000190114
C0023570	N0000000203
C0872913	N0000000241
C5139868	N0000193923
C0288165	N0000009948
C0073393	N0000000230
C0073393	N0000000099
C0073393	N0000000130
C0073393	N0000000190
C4548848	N0000000118
C4548848	N0000193997
C0056732	N0000009915
C0022614	N0000000117
C0022614	N0000020014
C0360564	N0000000159
C0360564	N0000175450
C0360564	N0000000134
C0935916	N0000000145
C0935916	N0000000168
C3853839	N0000175618
C3853839	N0000175617
C3853839	N0000191422
C0074722	N0000000226
C0074722	N0000000220
C3696416	N0000020074
C0030896	N0000000233
C0030896	N0000175074
C0012582	N0000000128
C0012582	N0000000187
C0012582	N0000175789
C4724807	N0000175082
C4724807	N0000185503
C4724807	N0000191423
C4724807	N0000187061
C0247025	N0000009962
C0035167	N0000000181
C0001927	N0000009922
C0074391	N0000009957
C0074391	N0000020025
C0209366	N0000175084
C0209366	N0000000141
C1722260	N0000009922
C0717537	N0000020074
C0144576	N0000000135
C0144576	N0000010260
C0056831	N0000181005
C0056831	N0000000235
C0030071	N0000000209
C0021234	N0000175533
